insee;X;Y;Weight;obs;pred;random
3111;-118.353893;34.185654;1;-0.0834;-0.00935999969004821;5
3013;-118.2749;34.173387;1;-0.0576;0.0173012553443004;4
6513.02;-118.35476;33.800934;1;0.0188;0.0155019757930179;4
1174.08;-118.469722;34.225667;1;0.0227;-0.00170809644324988;9
423.12;-117.665401;33.517719;1;-0.0101;0.00671150597169038;3
117.15;-117.845302;33.881289;1;0.0363;0.00916395175601088;8
1413.02;-118.464806;34.14953;1;0.0159;-0.00191296123249176;10
5709.01;-118.109929;33.849448;1;0.044;0.00461714733270996;8
886.01;-117.941743;33.773041;1;0.0296;0.0112131089013505;10
1320.02;-118.506022;34.199057;1;-0.0408;0.00318448160111468;6
2345.01;-118.3165;33.996076;1;-0.0683;0.00193059856149291;3
5768.01;-118.160449;33.768652;1;-0.0315;-0.00985382938051732;1
4063;-117.881;34.0704;1;0.0149;0.00200576513426982;9
2702;-118.379144;34.031558;1;-0.159;-0.00341340612998863;9
6001;-118.295303;33.957609;1;-0.0834;-0.00511116188257384;4
7003;-118.371;34.0918;1;-0.009;-0.00446737486466791;2
15.03;-119.208712;34.26234;1;-0.0253;-0.000704491883942535;1
9200.35;-118.465185;34.417073;1;0.003;-0.0229418091575065;3
1438;-118.382259;34.137166;1;0.0516;0.00452713658677582;9
56;-119.014045;34.206834;1;0;0.00334440667095619;7
1896;-118.332;34.1067;1;-0.002;0.00675913939792022;2
9100.01;-117.927084;34.558517;1;0.0583;0.0122152476651542;5
13.04;-117.94321;33.92632;1;-0.0121;0.00372993802650872;5
5001;-117.959072;33.947344;1;0.0583;0.00583617621524286;5
83.04;-118.667095;34.270836;1;-0.007;0.00297257182023389;9
4060;-117.899499;34.094667;1;-0.0212;-0.0124290072845576;7
9105.04;-118.101489;34.565642;1;0.008;-0.00736368044455807;3
5718;-118.185144;33.830936;1;-0.0587;-0.00615303285728039;1
1343.03;-118.620623;34.204746;1;0.0564;0.0052971150870289;3
5421.03;-118.19794;33.900445;1;-0.1109;-0.0044295286002959;1
7013.04;-118.505042;34.028455;1;-0.0877;0.0205151370196527;3
3.03;-118.940761;34.351232;1;0.1638;0.0191129223137849;2
1100.05;-118.036734;33.77682;1;0.008;0.00544632150977043;10
9105.02;-118.103272;34.58568;1;-0.0629;0.000351370705962314;7
5720.02;-118.187;33.8214;1;-0.0598;-0.00225848157325628;3
878.06;-117.968333;33.807474;1;0.001;0.0224293690642924;3
5545.13;-118.064333;33.883589;1;-0.0101;0.0220344473166077;3
36.09;-119.22994;34.181104;1;-0.1508;-0.00405080116547667;1
995.14;-118.062415;33.729158;1;0.0109;0.0143240121537785;2
1133.21;-118.595;34.2507;1;-0.079;0.00232759357527509;4
7025.01;-118.399911;34.014383;1;0.0459;-0.0199191749170331;1
524.18;-117.751851;33.700815;1;0.0788;0.0132576685451597;3
5407;-118.243023;33.921943;1;-0.0151;0.01168410143815;8
5771;-118.148;33.7751;1;0.005;0.00794811952056173;4
876.02;-117.936632;33.809225;1;0.0421;0.00188171043477399;2
754.01;-117.855904;33.772619;1;-0.0408;-0.00809133959816513;7
9102.1;-118.184717;34.619501;1;0.0853;0.0157310186670664;5
13.01;-117.960516;33.924439;1;-0.0943;0.00421215299335502;7
52.04;-119.060552;34.231889;1;0.006;0.027520961807698;9
4019.02;-117.721644;34.095452;1;0.003;0.00757262463801241;9
5766.01;-118.18;33.7655;1;0.001;0.00301585511537606;8
9005.05;-118.106771;34.679593;1;-0.0965;0.00121401368717874;5
1344.22;-118.623717;34.204765;1;-0.0212;-0.000501040694114181;8
626.1;-117.850088;33.665651;1;-0.003;0.00567845809074563;6
1081.02;-118.555812;34.279073;1;0.0119;0.0135344289270623;5
1323;-118.526727;34.196086;1;-0.0284;-0.00562785260830732;10
52.05;-119.090231;34.238505;1;0.0178;-0.00136167257027035;2
2346;-118.332729;33.992291;1;-0.0408;-0.00397436174487782;4
9106.03;-118.086152;34.567224;1;0.0354;-0.00572262428975022;5
4630;-118.076853;34.159466;1;0.002;-0.010733957659252;10
5026.01;-118.095638;33.955647;1;0.0602;0.00389897372927867;9
5431;-118.256302;33.883484;1;-0.0661;0.0181610472970996;4
6508;-118.344;33.8302;1;0.0227;0.00417350747341708;9
754.05;-117.841;33.7627;1;0.003;-0.000802517386560768;5
1220;-118.419125;34.218992;1;-0.0171;0.0212213491701151;7
5036.02;-117.996889;33.915319;1;0.0159;0.00502169592565441;4
14.04;-117.939574;33.930534;1;0.0507;-0.00266472916082966;7
115.02;-117.88421;33.872775;1;-0.078;-0.00273214535967102;5
5705.01;-118.179868;33.863986;1;-0.0336;-0.00936123988940445;1
76.09;-118.892537;34.271893;1;0.0159;0.0114426073920803;8
4307.21;-118.035684;34.143255;1;-0.0182;0.000618355927304237;10
13.01;-117.961;33.9245;1;0.003;0.00167253125459375;8
758.05;-117.838596;33.794023;1;0.0109;0.000922818895392152;3
6213.01;-118.378;33.8321;1;-0.0834;0.00150392222952887;5
626.49;-117.753;33.6116;1;0.076;0.00648558633650199;5
5551.02;-118.073;33.8363;1;-0.0131;-4.04089770436212e-05;6
8002.03;-118.670219;34.159372;1;0.044;0.0578779265094408;5
15.05;-117.894072;33.909365;1;-0.0294;0.0091368148424716;9
1100.12;-118.052128;33.77771;1;-0.0161;0.00900766796496567;6
9005.01;-118.126122;34.685166;1;0.1906;0.0116058534384274;9
4033.12;-117.813072;34.02812;1;0.0639;0.00468357392066796;7
6701;-118.318;33.7853;1;-0.091;0.00591586081824988;9
992.35;-117.979745;33.699266;1;0.0686;0.0117650946029487;7
9201.14;-118.557948;34.434891;1;0.0159;0.00500262596220227;6
3023.02;-118.261137;34.140586;1;0.179;-0.000778652148837921;9
9.03;-119.244638;34.450541;1;-0.0661;-0.00669590606574394;4
423.32;-117.703585;33.497133;1;-0.0576;0.00401688392359919;6
219.14;-117.801;33.7862;1;-0.0182;0.00349965501439511;9
43.04;-119.20422;34.1767;1;-0.0608;0.00706412489837886;4
62;-118.910633;34.202331;1;-0.0661;0.00195404492675398;6
1393.01;-118.544;34.1765;1;0.0218;0.00213524533570784;9
4809.01;-118.141;34.0883;1;-0.0683;0.0110510723542248;3
2652.02;-118.438;34.0608;1;0.1106;0.0035565953508244;5
1133.22;-118.572496;34.250271;1;-0.0545;-0.00180811846465879;7
1278.05;-118.457345;34.191279;1;-0.0161;-0.00336516285067337;6
1941.01;-118.355018;34.119502;1;0.0178;0.00611293945893736;9
59.07;-118.834135;34.149098;1;0.0344;0.0144306606492869;9
9107.16;-118.083458;34.554121;1;-0.0769;-0.00783137523801375;1
36.09;-119.222254;34.180443;1;-0.0387;0.0222107071908139;3
753.03;-117.871323;33.769195;1;-0.007;0.00686735776131301;7
4808.03;-118.157019;34.091153;1;-0.1031;0.00154644169369598;5
1132.37;-118.622777;34.247624;1;0.0208;0.00635143895609058;3
70;-118.863688;34.183574;1;-0.004;0.00010437214406608;4
3013;-118.2736;34.17342;1;0.0926;0.00688846841728278;2
5039.02;-118.014604;33.891912;1;-0.044;-0.00939265025758764;4
14.02;-117.925584;33.934648;1;-0.0101;-0.00636870020333825;9
117.08;-117.883041;33.889871;1;-0.045;0.0048635083678214;7
5010.01;-118.070008;33.983818;1;-0.0192;0.00554138118170795;2
8003.27;-118.73207;34.159344;1;-0.0233;0.0173608362968036;10
626.38;-117.735775;33.582772;1;0.0998;0.00390919343527999;6
631.02;-117.9;33.6565;1;0.007;0.00752392159935865;4
3019;-118.236523;34.153732;1;0.0971;-0.0206006165729846;7
1012.2;-118.284;34.2553;1;-0.0523;0.00484366574797703;2
1413.02;-118.458;34.1547;1;-0.1863;0.00610838531999196;8
320.58;-117.631018;33.536936;1;-0.0131;-0.00984468187935061;8
320.38;-117.645277;33.592657;1;-0.0161;0.0115818571360874;10
746.01;-117.870928;33.735956;1;0.0639;0.0366041345101894;7
9200.28;-118.473034;34.444964;1;0.0354;0.0127030407495226;10
16.01;-117.919561;33.909357;1;0.009;0.018011251084402;9
627.01;-117.874332;33.600042;1;0.0953;0.0131919492201159;1
1102.03;-118.017259;33.815166;1;-0.0233;0.00487778665150622;3
2756.02;-118.422;33.9736;1;-0.0121;0.0030355585810448;4
4034.03;-117.834284;34.036465;1;0.0649;0.00691515509972259;10
2612;-118.438454;34.113148;1;-0.0151;-0.0144109903233402;4
43.04;-119.206663;34.179932;1;-0.0899;0.00701693339385212;8
9102.08;-118.157986;34.601474;1;-0.002;-0.00976422385695892;8
2378;-118.300656;33.967549;1;-0.0545;-0.0119019285113676;7
2713;-118.436162;34.02881;1;0.1178;-0.00546168872712309;3
1012.2;-118.279146;34.248969;1;0.1536;0.0369829574210134;1
320.03;-117.665986;33.607671;1;-0.0121;0.00318377569298063;3
2933.01;-118.299601;33.812132;1;-0.1439;-0.0142573707158574;4
630.06;-117.890149;33.606783;1;0.1026;0.0470025643963128;8
4605.01;-118.196021;34.214337;1;-0.044;-0.000417310280959202;10
524.26;-117.722422;33.700677;1;0.0266;0.0129996084110675;9
117.18;-117.845646;33.899011;1;0.0373;0.0175957722500483;7
1883;-118.261099;34.119538;1;0.0564;0.0146167284291782;4
4033.12;-117.81451;34.021369;1;0.0962;0.00629187716983151;7
1375.04;-118.563069;34.160128;1;-0.0346;0.0151684828161208;4
4022;-117.752;34.0868;1;-0.1301;0.000388181955582483;7
2372.02;-118.316131;33.983847;1;-0.046;-0.00292197445820971;4
3117;-118.316;34.1636;1;0.009;0.00461333206440826;8
6099;-118.297865;33.739503;1;0.01;0.00427850718917686;9
44;-119.191044;34.143281;1;0.044;0.00504494625224652;1
992.3;-117.946063;33.698382;1;0.0325;0.00722609884506003;3
5037.02;-117.980903;33.91761;1;0.002;-0.00317529876548063;1
7026;-118.396478;33.990994;1;0.0583;-0.00711921138509646;3
626.31;-117.818552;33.639623;1;0.006;0.0256351532962558;2
4082.12;-117.877122;33.993221;1;0.0129;0.0191190679006783;7
4081.33;-117.908095;34.027894;1;-0.0367;0.00020356046817361;7
5700.03;-118.143836;33.865328;1;0.006;-1.87908472247484e-05;7
5770;-118.12729;33.776502;1;0.0516;0.030239467408312;9
3012.03;-118.256853;34.165113;1;0.006;0.00776703389002607;3
5535.04;-118.151;33.9052;1;-0.0932;-0.000484468557366838;3
421.12;-117.614348;33.460567;1;-0.001;0.0139204429970571;9
11.01;-119.291088;34.424396;1;0.0325;0.00120532731125678;7
9203.22;-118.555333;34.380703;1;0.002;0.00175415351661884;10
762.01;-117.846928;33.843399;1;-0.003;0.00416367873242277;1
67;-118.885076;34.202857;1;0.005;0.0063383133639744;1
63.02;-118.872991;34.223426;1;0.0247;0.00791571734594979;2
1864.03;-118.236926;34.111616;1;-0.0243;-0.0065469023404147;10
54.03;-119.030538;34.222252;1;-0.0141;-0.00223727258708056;1
1092;-118.472702;34.276613;1;-0.0182;-0.00142624903582116;5
27;-119.241454;34.266226;1;0.0227;0.00490434972268752;5
6213.01;-118.378971;33.836536;1;-0.0182;0.00318177702243999;6
6514.02;-118.347629;33.800577;1;-0.0233;-0.00111139555808302;3
996.03;-118.035644;33.756488;1;-0.0202;0.00924564162303053;1
4308.03;-118.02704;34.110171;1;0.0286;-0.0188245358218496;10
9201.04;-118.636615;34.50787;1;0.006;0.00511229172653519;8
4811.03;-118.094653;34.096781;1;-0.0845;-0.0293755135501863;8
4300.03;-117.95004;34.145719;1;-0.0587;0.00250725222324172;7
1232.04;-118.396;34.1972;1;-0.0161;0.00943101153250336;2
626.4;-117.720869;33.563612;1;-0.0284;0.00269050727289518;8
6021.05;-118.348043;33.919068;1;-0.1177;0.00987282379555385;3
9203.38;-118.594345;34.387826;1;-0.0263;0.0015050045461928;2
4828;-118.124439;34.035079;1;0.0573;0.00198460565884985;4
4047.02;-117.984;34.0705;1;0.01;0.000839646505901469;6
7017.01;-118.471;34.0329;1;-0.19;0.000306353075494249;4
4011.01;-117.849126;34.130832;1;0.0733;-0.00706563880947866;1
5736.01;-118.132251;33.819615;1;0.198;0.00560301639759772;1
12.01;-119.163377;34.291237;1;-0.007;0.0136930863306188;1
218.22;-117.802095;33.903731;1;0.0296;0.020562991710968;6
1941.01;-118.348;34.1043;1;-0.0182;0.00439996934344475;1
2086.1;-118.282326;34.070713;1;-0.0555;0.0121091576775692;6
320.37;-117.637533;33.623345;1;0.009;0.004901121004306;10
5540.01;-118.128361;33.897276;1;0.0139;0.00699738173490594;1
2036;-118.211671;34.049827;1;0.0354;0.00205827646612528;10
1066.41;-118.510002;34.299132;1;-0.0182;0.0115433498211605;5
1246;-118.425185;34.162562;1;0.0373;-0.0148534767787268;3
631.02;-117.896711;33.65619;1;-0.0243;0.0134327096801682;8
630.06;-117.895661;33.606877;1;-0.006;0.0121165323284881;7
871.02;-117.95267;33.83877;1;-0.0274;0.00432537554561804;5
2200;-118.342402;34.030922;1;-0.0576;0.0239672875017714;6
74.02;-118.807642;34.194909;1;0.0488;0.0194653145732649;3
9009;-118.261467;34.813287;1;-0.0566;0.00962779273515944;1
524.15;-117.702965;33.639976;1;0.0296;0.00622443961778523;5
2771;-118.38324;33.960618;1;-0.009;-0.00219984334680312;2
1392;-118.527454;34.174907;1;0.009;0.0114798390738436;5
320.51;-117.592305;33.645851;1;0.0119;0.00225043510090259;9
524.17;-117.763613;33.70228;1;0.0237;0.006984324626066;4
15.06;-119.193074;34.257025;1;-0.0398;0.00172287407526716;3
878.02;-117.997073;33.809113;1;0.1115;0.00360633563385171;2
626.3;-117.798702;33.638086;1;0.0218;0.00598775230911013;3
1920.02;-118.359878;34.084982;1;-0.0481;-0.0107531036718052;4
4636.02;-118.144;34.1407;1;-0.009;0.00431833412821495;9
5016;-118.026238;33.97869;1;0.0247;0.00799171717874541;5
1013;-118.267675;34.23896;1;0.0526;-0.000853899517157456;9
9010.04;-118.213634;34.686848;1;-0.045;0.00694482768835995;5
4018;-117.732391;34.108929;1;-0.0202;0.0032028590576509;9
219.16;-117.806132;33.842583;1;0.0159;0.0166171579604598;9
756.07;-117.789223;33.739317;1;-0.009;0.00416623283761639;8
1897.01;-118.333411;34.112243;1;0.0218;-0.00360852717328571;3
423.28;-117.682807;33.585483;1;0.0383;0.0245137445227762;5
1234.2;-118.416883;34.198378;1;0.0296;0.00824220802556189;10
4324.01;-118.018;34.0856;1;0.0564;-0.00363416997583793;7
2117.03;-118.313;34.0685;1;0.045;0.00649815082179265;4
4017.01;-117.743834;34.110972;1;0.0733;0.0134962172853577;3
639.06;-117.902379;33.659491;1;0.0296;0.00822454152654069;8
9102.06;-118.165993;34.584633;1;0.0208;0.00316700196078011;7
1943;-118.381643;34.094965;1;-0.0921;-0.00427427663957448;6
1106.04;-117.991409;33.885922;1;-0.0151;0.0139505658648896;7
630.1;-117.900979;33.628859;1;-0.0387;-0.0199561763728957;5
320.12;-117.664853;33.592985;1;-0.0111;0.00092961341135523;6
2951.03;-118.30441;33.76139;1;0.0188;0.00491162127831207;5
5768.02;-118.158353;33.774664;1;-0.0233;-0.00828513383198539;7
5350.01;-118.252879;33.968257;1;-0.0877;-0.0417610044055719;2
1944.02;-118.372;34.0845;1;-0.0182;0.00754011021186362;5
9200.36;-118.472165;34.425862;1;0.004;-0.00756348343234802;7
2314;-118.314489;34.014885;1;0.1544;0.0131800984695071;1
755.13;-117.816;33.7277;1;0.0751;0.00764081694809876;9
626.45;-117.841917;33.61008;1;-0.009;0.0186310205893172;4
9200.37;-118.446;34.4151;1;0.0129;-0.00222819633401586;10
2932.01;-118.301652;33.826487;1;-0.0801;-0.00416452009497609;1
4016.02;-117.768031;34.107271;1;0;-0.00942375049285421;7
5759.02;-118.195;33.7744;1;-0.0398;0.00736593110745992;5
8003.26;-118.819977;34.138005;1;0.0247;-0.00137290864965909;4
423.15;-117.679;33.5513;1;-0.0131;0.00203622743732806;6
3110;-118.340915;34.187287;1;-0.045;0.00225497228020042;1
5760.01;-118.184;33.7657;1;0.006;0.00302797654097762;4
320.23;-117.60405;33.474904;1;-0.0429;-0.0132440975732664;8
4015;-117.798121;34.10065;1;-0.0131;0.00242570948181883;3
2422;-118.235061;33.950289;1;0.0853;0.0130861493734204;1
5040.01;-118.015988;33.908618;1;0.0218;0.00542095598128652;1
524.26;-117.736191;33.705761;1;-0.1508;-0.000210282151619651;6
9107.11;-118.056463;34.576213;1;0.001;-0.0101008453909423;7
58.02;-118.976712;34.177431;1;-0.007;0.0135546768466515;9
5703.03;-118.188068;33.861091;1;-0.1497;-0.0290303468206606;5
11.01;-119.297383;34.419365;1;-0.002;0.000672041949672633;6
423.25;-117.721;33.5167;1;0.0149;0.00067925899818223;7
762.01;-117.849452;33.837598;1;-0.0502;-0.000497533837023487;9
863.01;-117.893654;33.832725;1;-0.046;0.00266306041545256;3
4034.02;-117.852775;34.020235;1;-0.0121;-0.00174959384780509;8
1243;-118.366875;34.176835;1;0.0266;0.00780527957231715;2
5351.02;-118.253405;33.957961;1;0.0392;0.00083046578027425;8
2975;-118.296761;33.720884;1;0.001;0.00595526564419298;7
15.06;-119.192629;34.257558;1;-0.0182;-0.00109404909597957;1
992.34;-117.970528;33.703306;1;0.007;0.00885708621296203;4
5739.02;-118.072906;33.814404;1;0.0334;0.00894242202647455;1
1151.01;-118.512233;34.234862;1;-0.0101;0.0056720077242432;3
756.06;-117.796797;33.755691;1;-0.0555;0.00602658621430965;1
6030.05;-118.302;33.8981;1;-0.0398;0.00613854356030083;1
1371.03;-118.6;34.1705;1;0.0402;-0.00158750681574359;5
9108.08;-118.388951;34.450777;1;0.0119;0.00251233318240158;9
2403;-118.2869;33.954507;1;-0.0263;0.00725430640666969;7
638.08;-117.923041;33.655284;1;0.0354;0.00376010943209001;8
1352.03;-118.647133;34.184717;1;0.0149;0.00655762130792278;3
4057.01;-117.92088;34.092889;1;0.163;0.00262078631117223;3
44;-119.196429;34.144165;1;-0.0274;0.0029979786580581;3
992.39;-117.962631;33.657428;1;0.1613;0.0369915484825424;10
7025.02;-118.391;34.0075;1;-0.0502;0.00510852980134182;2
626.37;-117.719506;33.575021;1;0.0159;0.00457110366672039;8
4805;-118.138641;34.111709;1;-0.1708;-0.00628758235519585;9
5035.02;-118.008037;33.931757;1;0.0478;-0.00741357661596588;3
6030.01;-118.298344;33.899357;1;0.0315;-0.000457739131365353;9
1417;-118.441401;34.131904;1;0.0315;0.00880477199073603;2
16.02;-117.915402;33.88875;1;-0.0141;0.00529529334463397;3
6704.13;-118.399669;33.774899;1;0.0169;0.00584213734032163;8
762.02;-117.839018;33.839712;1;-0.1143;0.00274008318557367;4
1287.02;-118.437844;34.162476;1;0.138;0.0107372813592564;4
995.14;-118.05586;33.729408;1;0.0218;0.0125121565129857;9
2361;-118.339;34.0075;1;0.0305;-0.00517257484389638;3
2623.03;-118.486506;34.061658;1;-0.079;0.00944727736637971;4
320.37;-117.630703;33.62265;1;0.0149;0.00816357806094953;8
1061.14;-118.426768;34.305788;1;0.0129;0.00468191164419373;5
1321.01;-118.494444;34.192748;1;-0.0672;0.00908580594603436;5
1883;-118.257418;34.121502;1;0.0178;0.00695983711198319;4
6701;-118.313976;33.776882;1;0.0459;0.0136036310910822;8
4068;-117.958772;34.065382;1;0.1196;0.00833309650380897;4
2679.01;-118.41;34.058;1;-0.1009;0.0046948850518752;8
9200.16;-118.516036;34.460115;1;-0.008;0.00254157292221548;6
3017.02;-118.265137;34.151345;1;0.0889;0.0368026791654617;8
5702.02;-118.177692;33.878455;1;0.006;-0.00840910799520446;9
320.02;-117.665362;33.612552;1;0.044;0.0110711960699573;5
1134.22;-118.581713;34.221221;1;0.0751;0.00608309360433229;4
866.01;-117.937711;33.852951;1;0.0159;0.00292882960248967;5
5775.01;-118.119;33.755;1;0.0658;0.00421979617136129;9
993.07;-117.988506;33.656259;1;-0.0513;0.0091244391978631;6
5501;-118.078996;33.92727;1;-0.0377;-0.00276252226693993;9
9201.14;-118.556714;34.433771;1;-0.007;0.00695125838555486;2
9006.05;-118.079777;34.694347;1;-0.1439;0.000209450879185147;6
5430;-118.253317;33.892663;1;0.1424;0.00163918604351721;1
2771;-118.376699;33.969077;1;0.044;-0.0189563849990533;10
87;-119.186329;34.205794;1;-0.159;-0.000141641199168962;6
5515.01;-118.149;33.9371;1;-0.004;0.00634618239383979;6
626.44;-117.850539;33.624645;1;0.0779;0.013639645812332;8
9102.07;-118.168557;34.595222;1;0.001;-0.00861368787393046;10
636.03;-117.937327;33.627559;1;-0.1427;0.0115744386573897;10
9201.07;-118.565796;34.473208;1;-0.0111;0.0204370454505003;3
9103.01;-118.221784;34.635172;1;0.076;0.0137836260081393;3
9106.02;-118.070988;34.575858;1;-0.0587;-0.0058231403556546;10
4338.02;-118.036649;34.041168;1;0.0488;0.00147981502328875;10
864.07;-117.860602;33.8435;1;-0.0151;0.0101186325698242;4
423.25;-117.724243;33.537603;1;0.002;0.00275853125519436;7
992.14;-117.959952;33.686094;1;-0.004;0.00396430095222249;10
5720.02;-118.191563;33.823621;1;-0.008;0.032050257398129;4
320.23;-117.592235;33.465213;1;0.01;0.0189390652984204;1
8001.01;-118.625755;34.147048;1;-0.005;0.00973400788493083;6
59.01;-118.942302;34.162225;1;-0.0377;0.000727888334282105;4
4012.03;-117.856206;34.111665;1;-0.0222;0.00466766706661263;9
2431;-118.236241;33.933136;1;0.044;0.00599494528739438;1
1349.05;-118.575864;34.178605;1;0.0305;-0.00689990166870679;8
219.16;-117.795725;33.838267;1;0.0535;0.0187394314082811;9
2348;-118.317476;33.98265;1;-0.1009;-0.0109844392627094;8
71;-118.842434;34.172948;1;0;0.00273780210023718;9
320.14;-117.692;33.6231;1;0.0119;0.00347652469754913;4
994.12;-118.005911;33.708915;1;0.0723;0.0108450271762577;9
17.08;-117.945934;33.898605;1;0.006;0.00716059659033125;2
5705.02;-118.171634;33.873042;1;0.0469;-0.0103221532645523;4
524.18;-117.749457;33.703239;1;0.0119;0.0134907149629767;10
9106.06;-118.064505;34.560986;1;0.009;-0.00211862471881905;8
4051.02;-117.963424;34.088061;1;0.003;0.00453624020587105;2
2624;-118.507232;34.084798;1;-0.0367;0.0135509563710848;2
5303.02;-118.146606;34.026686;1;0.002;0.00533841881564537;3
1287.02;-118.446;34.1599;1;0.008;0.00257393007900552;8
9103.01;-118.214296;34.636854;1;-0.172;0.00943855357788406;9
1233.04;-118.405146;34.190745;1;0.0178;0.00391468411585177;6
50.04;-119.172921;34.242693;1;0.0198;0.0260005783211104;9
4800.12;-118.076356;34.120828;1;0.0488;0.0094809375656605;5
6509.02;-118.315;33.8196;1;-0.006;0.00231749949645971;9
4323;-118.040954;34.089198;1;0.1169;0.00560159660606036;7
6209.04;-118.404103;33.881677;1;-0.1875;0.00806719390421162;4
2932.01;-118.305957;33.82711;1;0.0383;0.0143595896060729;6
320.61;-117.656987;33.51299;1;0.01;0.0338944968161874;10
1955;-118.266627;34.092176;1;0.0573;-0.00128407029811559;10
754.03;-117.841;33.7545;1;-0.0294;0.0049508446027271;4
1374.01;-118.609439;34.163485;1;0.0276;0.0104825904713531;8
